start_jid,end_jid,sfzh,hcbc
35889,240001491,513430196906272310,A550
34295,240001491,330783193705116767,A550
32605,240001491,441581198510030977,A550
78260,340006987,610831198602167755,S376
78370,340006987,410900196712187831,S376
27377,340006987,130000197711098405,S376
27226,340006987,533102197006262500,S376
49348,340006987,360302193805265028,S376
78260,640005639,610831198602167755,L807
4819,640005639,530111198304014378,L807
16609,640005639,130524199806142947,L807
35184,640005639,140881194410072471,L807
24943,640005639,310115194301257047,L807
22460,640001190,620302197303259770,C034
53189,640001190,130402198112084895,C034
15030,640001190,320402193404092929,C034
39535,640001190,410926196601295083,C034
78983,640001190,530426198603058523,C034
22460,740000236,620302197303259770,Z871
45195,740000236,34172319750817716X,Z871
45454,740000236,621125197112184221,Z871
84520,740000236,220421194409081233,Z871
41722,740000236,532524193401161516,Z871
18679,240008313,430581199106072675,E567
9327,240008313,451421195007094849,E567
97090,240008313,230201197711058084,E567
72615,240008313,621200194611075833,E567
752,240008313,500108197908037628,E567
8283,140009808,130321195408284407,Y932
442,140009808,360923196801061229,Y932
78419,140009808,371701194401219394,Y932
32359,140009808,330903193406089438,Y932
85438,140009808,510115196811042421,Y932
69820,540001461,430102194203201360,G158
34807,540001461,150824198302119108,G158
97706,540001461,510726193508253216,G158
17351,540001461,370302197502065344,G158
66301,540001461,410411198805150924,G158
96437,440005879,622901193203239844,L826
42575,440005879,429004195602263655,L826
12846,440005879,450924195902063294,L826
75618,440005879,42010419820620446X,L826
45139,440005879,130531199011090745,L826
42234,540002539,321003198502143361,S848
33423,540002539,140702196807248517,S848
88489,540002539,210701195609092571,S848
61877,540002539,411282197811232492,S848
77966,540002539,370902194212255747,S848
42530,940008589,430401197501147490,S096
34826,940008589,610826193112146472,S096
59616,940008589,654226194101305370,S096
85625,940008589,410183195805175445,S096
99183,940008589,44142319621224635X,S096
11508,340002242,440700198601259314,E335
52627,340002242,340221195106165924,E335
44563,340002242,360982199503249913,E335
2126,340002242,430702193411125313,E335
36476,340002242,140123199808319260,E335
11508,540008649,440700198601259314,E187
72936,540008649,210202199307292671,E187
55443,540008649,13092619550730421X,E187
82545,540008649,320111197306033499,E187
88248,540008649,350600194501201718,E187
52982,340009110,542526199008179228,A101
47359,340009110,510823194712300981,A101
48329,340009110,510321200003133453,A101
57248,340009110,511901193506073224,A101
43773,340009110,533422196111127957,A101
32876,140002751,632324194811010443,D319
54261,140002751,150104197410097841,D319
54185,140002751,220103195804293741,D319
61149,140002751,450328194310071109,D319
72436,140002751,430112193908218814,D319
75354,540004249,410581198007223783,E652
57660,540004249,652901200104274132,E652
6292,540004249,520401196702128189,E652
81073,540004249,441424195509202165,E652
76619,540004249,410404199612269495,E652
34826,940005361,610826193112146472,T816
1921,940005361,530502200104049141,T816
77007,940005361,420200193108144181,T816
79810,940005361,511526193907147218,T816
52623,940005361,371302196601187394,T816
66537,940002533,610901194007256832,H634
89912,940002533,350802199209302411,H634
37476,940002533,430701195310077677,H634
47410,940002533,520600197310150183,H634
27895,940002533,522324193906068883,H634
17764,440005593,620821193709049595,E531
48617,440005593,532622195607110310,E531
77021,440005593,440115194309152978,E531
91709,440005593,430923194906236717,E531
45101,440005593,654000194609151814,E531
17764,840006656,620821193709049595,T010
150,840006656,370681195909284568,T010
6572,840006656,52263419720604540X,T010
35296,840006656,430501193703108091,T010
27117,840006656,320901195212176124,T010
74684,840001429,611002197709100818,N758
5286,840001429,350922197912242002,N758
52368,840001429,440233195609190653,N758
68594,840001429,371326196512195406,N758
51838,840001429,130725197402070279,N758
74684,840008150,611002197709100818,C012
52673,840008150,360923194711034068,C012
31009,840008150,340621195903099992,C012
97090,840008150,230201197711058084,C012
9540,840008150,130501199402064634,C012
22201,440002378,150725197003104375,A461
97531,440002378,41042119400313111X,A461
74187,440002378,540000200101289766,A461
51000,440002378,230524198204095978,A461
93597,440002378,430525199509204774,A461
5500,240001009,654226199510012942,R672
44760,240001009,12010619540705446X,R672
8906,240001009,13043119591006415X,R672
35562,240001009,532924199008123192,R672
32101,240001009,211200197305203697,R672
34766,740000520,340603194101261540,S656
45305,740000520,410181196204068830,S656
41123,740000520,441623195107160200,S656
11644,740000520,350821196412144207,S656
92912,740000520,15092319480408441X,S656
15647,240000794,350681200003273600,D069
73447,240000794,150821195502113904,D069
6531,240000794,410423199802188150,D069
22457,240000794,360323200009217206,D069
63732,240000794,510403196508149921,D069
15647,340002553,350681200003273600,R549
33423,340002553,140702196807248517,R549
49432,340002553,542430198911135170,R549
52646,340002553,140600199010099513,R549
91524,340002553,511923196708248207,R549
3413,940002010,429005197311110734,E316
25725,940002010,341621198106304599,E316
45730,940002010,654322196709243541,E316
2707,940002010,652826197508140103,E316
61149,940002010,450328194310071109,E316
94389,640005011,420982198501305450,D494
31366,640005011,220112197904150225,D494
35123,640005011,23071519631115078X,D494
69639,640005011,230102194507227810,D494
91524,640005011,511923196708248207,D494
61283,340002226,41010319320824646X,N474
51436,340002226,440703199207246674,N474
98027,340002226,430703199303066655,N474
19909,340002226,320405200006012489,N474
51324,340002226,140927198009165992,N474
83947,840007098,532532194207067432,A169
21135,840007098,500237194011014222,A169
99994,840007098,542127199306162584,A169
61434,840007098,140122197204161428,A169
91079,840007098,371083196305074688,A169
78036,940008569,430502194509070457,Y888
5683,940008569,43022519641106040X,Y888
41071,940008569,222406193102140730,Y888
68050,940008569,621201194606286587,Y888
752,940008569,500108197908037628,Y888
94985,240004184,450902198908155160,S391
93127,240004184,330110194801111783,S391
75579,240004184,150981198708089706,S391
52536,240004184,522727199111048676,S391
56635,240004184,42112319590704862X,S391
66353,740003863,370600193312254545,H601
13922,740003863,620321198302097582,H601
83006,740003863,210303199303193483,H601
43293,740003863,451381197209087575,H601
3975,740003863,340823200011121688,H601
3749,840004545,320102197710168452,D345
19806,840004545,511903195210224718,D345
85993,840004545,653022199712015626,D345
59315,840004545,340101198503215553,D345
64899,840004545,610100193803047340,D345
75487,840006958,620524198701057123,N360
69639,840006958,230102194507227810,N360
45594,840006958,330782196001219028,N360
96585,840006958,440104195002286758,N360
66805,840006958,210804198901190070,N360
35672,640001470,210114194209104144,N503
73116,640001470,469027195901042619,N503
82159,640001470,421201199107035711,N503
82327,640001470,450422197503125928,N503
69016,640001470,130530194810285611,N503
35672,140003011,210114194209104144,G068
68662,140003011,210901193910153232,G068
64750,140003011,542600193106182281,G068
18892,140003011,120114197610188673,G068
4478,140003011,130984194303285124,G068
66400,240009711,430529198810104466,K681
19200,240009711,610502199110216481,K681
99465,240009711,350583195908040434,K681
64590,240009711,520524199508052997,K681
89025,240009711,620982196209139625,K681
66400,140002856,430529198810104466,N204
79939,140002856,341002193308312840,N204
54185,140002856,220103195804293741,N204
38139,140002856,511381194806179059,N204
9455,140002856,140524197305204022,N204
47438,640001627,620122194006138455,N896
31985,640001627,330283200009260023,N896
74341,640001627,330328195801174409,N896
3296,640001627,210303195708107055,N896
97047,640001627,451228197002195336,N896
79380,240004550,310200199912063763,D919
34751,240004550,130301196909221008,D919
83554,240004550,321182199004252624,D919
81138,240004550,210124197102064628,D919
96638,240004550,653200199506232956,D919
79380,440008749,310200199912063763,E610
18598,440008749,469022193703115599,E610
37476,440008749,430701195310077677,E610
419,440008749,152501198005294357,E610
82518,440008749,542430196504246886,E610
53966,640007826,360703195301120877,S396
6795,640007826,530924195003046511,S396
67382,640007826,622922196810273038,S396
86040,640007826,130622194712268450,S396
72615,640007826,621200194611075833,S396
83877,740009570,430724193108089960,Z939
99857,740009570,140723196210280559,Z939
74187,740009570,540000200101289766,Z939
49653,740009570,653001193304078709,Z939
17656,740009570,15020019500211659X,Z939
83877,340002487,430724193108089960,L706
42796,340002487,421083199304166618,L706
75196,340002487,430527199301238839,L706
52603,340002487,530621195912013869,L706
59877,340002487,411723198109226676,L706
62607,940004237,420322194112209193,S275
15848,940004237,650107199710081565,S275
46705,940004237,230707194605176935,S275
4639,940004237,430611199411150146,S275
37816,940004237,320102195504021135,S275
44271,440000843,370181198512264020,C884
99651,440000843,542132196809269997,C884
54895,440000843,340101199808141350,C884
14170,440000843,429006196102247699,C884
58740,440000843,360923198611202923,C884
84648,140003904,360481195209251199,L450
38533,140003904,429021198604148503,L450
35274,140003904,440403193804295120,L450
28367,140003904,530124196910202080,L450
39535,140003904,410926196601295083,L450
5784,840001665,310112193903279231,T071
98342,840001665,441501196208267745,T071
78611,840001665,32108419991025408X,T071
34211,840001665,441223194803170318,T071
38674,840001665,370403197102122073,T071
3770,840001194,450303198001087773,A431
88075,840001194,320706195505218341,A431
883,840001194,431221196606073126,A431
79078,840001194,43038219640302871X,A431
76065,840001194,341203197307036093,A431
28111,740006597,500000196808223449,C945
86309,740006597,429005195311176806,C945
26742,740006597,411102197809224998,C945
56501,740006597,130423193505179042,C945
58755,740006597,37162519810327740X,C945
28111,140005453,500000196808223449,K230
52603,140005453,530621195912013869,K230
51048,140005453,64020019460518119X,K230
63027,140005453,370521196402190012,K230
94236,140005453,530927194806269836,K230
55823,140009940,500109195106261035,C833
62632,140009940,210902195201037568,C833
9471,140009940,42102319951110697X,C833
19518,140009940,340825194512123520,C833
59882,140009940,31010619390913129X,C833
74194,640006937,513226199701169633,Z682
91949,640006937,360122196210127644,Z682
39689,640006937,340402199203145132,Z682
95624,640006937,430382195108126857,Z682
36434,640006937,320707200012024581,Z682
59769,740005638,441826199705029817,Z368
18598,740005638,469022193703115599,Z368
68012,740005638,361024198911017752,Z368
69891,740005638,210702196601195630,Z368
87529,740005638,14072119380817296X,Z368
3752,640000071,371425195301106746,H513
93219,640000071,632823193701265310,H513
26271,640000071,431002198410086020,H513
14080,640000071,220382193807060916,H513
76067,640000071,340304194209258749,H513
7756,140007612,320924195202062558,G279
35889,140007612,513430196906272310,G279
38533,140007612,429021198604148503,G279
79479,140007612,330921195308031306,G279
22301,140007612,445322199107182345,G279
7756,840005173,320924195202062558,Y859
26079,840005173,420304197105158931,Y859
79744,840005173,530521196205218266,Y859
47420,840005173,130630196802247564,Y859
22270,840005173,410621198703075971,Y859
98027,240003585,430703199303066655,S381
21135,240003585,500237194011014222,S381
84924,240003585,500103197509054429,S381
36993,240003585,330603194802176152,S381
88442,240003585,320311198201110801,S381
83541,940001025,341501197112156064,D654
35960,940001025,130682197708067381,D654
27377,940001025,130000197711098405,D654
73938,940001025,532300193410120845,D654
56156,940001025,371302198803221828,D654
69702,840005457,542124193807133769,S666
69464,840005457,321201195109303853,S666
29529,840005457,610627195709224167,S666
87435,840005457,210881199112200333,S666
98342,140006411,441501196208267745,C744
79190,140006411,211005198207304326,C744
43305,140006411,451302194812311122,C744
8310,140006411,411281195612208232,C744
95938,140006411,542429195310033903,C744
93970,540002151,450200194901214261,C554
97353,540002151,130426198702234575,C554
97668,540002151,150400199109085278,C554
9204,540002151,370983194503214505,C554
53417,540002151,451229199805284362,C554
