jid,sfzh,xm,gj,address
39219,610600194206076508,田秀云,图瓦卢,浙江省关岭县房山南昌街h座
59220,140411193611116156,李伟,巴布亚新几内亚,宁夏回族自治区伟市南长梧州街Y座
69221,130728193008194151,毛桂花,摩洛哥,浙江省荣县海港呼和浩特街A座
99222,431128199505093251,赵丽,特立尼达和多巴哥,江西省梧州县黄浦柳州路p座
19223,542624193810069793,段斌,澳大利亚,安徽省东莞县崇文陈路Y座
29224,370600195307099594,徐英,越南,内蒙古自治区玉梅县海港魏路P座
19225,510726195311241712,尚成,中非,香港特别行政区璐市西峰深圳街D座
19226,510104197610045357,杜桂芳,以色列,广东省淑兰市海陵黄路J座
49227,511900199109214098,罗俊,马其顿,江苏省斌县孝南张路U座
29228,632322196301225053,陈婷婷,新西兰,四川省海口市西峰张家港路D座
49229,411328194606057721,王红梅,朝鲜,新疆维吾尔自治区成市闵行银川街u座
39230,513433194402294102,张琴,日本,广西壮族自治区俊市和平海口街n座
49231,340801197702112913,王云,哥斯达黎加,江西省大冶市涪城张路z座
79232,630105194710108706,李龙,津巴布韦,内蒙古自治区南京市华龙宁德街Q座
19233,511503198904041184,方凤英,科科斯岛,湖北省北京市金平林街l座
29234,370686195105285831,田林,维尔京群岛,陕西省天津县城北福州街M座
49235,350122199710108265,彭宇,列支敦士登,北京市合肥县高港东莞路j座
69236,130632196301166793,董金凤,萨尔瓦多,安徽省桂芳县孝南邯郸街i座
29237,140222194511076292,李磊,中国,辽宁省广州市梁平孙路G座
39238,410325197708212060,黄萍,布基纳法索,天津市邯郸县高坪福州路C座
79239,14110119631009557X,周婷婷,约旦,四川省梧州市清河阜新路p座
39240,130423196703219424,张琳,瓜德罗普岛,山东省嘉禾县友好石街r座
49241,152527195903210426,赵秀云,冰岛,福建省福州市崇文岳路m座
89242,330800193202128672,黄艳,波斯尼亚和黑塞哥维那,西藏自治区慧市涪城韩街F座
39243,623000200010108731,许桂芳,玻利维亚,广东省六安县白云刘街K座
29244,360981197909271912,沈婷,泰国,台湾省燕县徐汇西安街K座
99245,371001195709017381,韩辉,津巴布韦,贵州省西宁县南溪王路P座
59246,460200197104178347,冯辉,圣克里斯托弗和尼维斯,广西壮族自治区昆明市清浦石家庄街u座
39247,211382195711191143,郑峰,加拿大,湖南省志强县门头沟通辽街b座
29248,410922194612255365,刘云,夏威夷,陕西省北京县朝阳永安路T座
49249,120115198907084200,邢龙,安道尔,天津市齐齐哈尔市东丽澳门街z座
39250,341524194603187018,王玲,荷兰,台湾省勇市静安成都路A座
89251,540125196203048887,黄桂珍,阿鲁巴岛,山东省玉珍县海陵魏街C座
49252,630221199308108423,安桂芝,巴拿马,福建省荆门市清城佛山路f座
79253,350921195209082718,侯强,科特迪瓦,福建省海门市梁平李路I座
59254,450406194506146384,成强,科科斯岛,黑龙江省燕县大兴王路I座
99255,420602198801274424,张建国,马其顿,西藏自治区兰州市海港北京路s座
59256,620521200103260069,柯凤英,西萨摩亚,西藏自治区淮安县沈北新六盘水街a座
29257,330302199606122739,颜秀梅,加纳,福建省博县华龙杨路h座
49258,350626194110183093,周颖,密克罗尼西亚,上海市杨市清河长春街n座
89259,340703193802041728,车海燕,意大利,新疆维吾尔自治区六盘水市朝阳辽阳街b座
99260,321300198001024994,苏琴,澳大利亚,云南省宁县友好吴街E座
49261,330212193312147842,蓝宁,冈比亚,江西省文市城北朱街v座
29262,360701194203085919,鲁浩,关岛,辽宁省澳门市南溪黄街L座
99263,620503199512218541,张艳,开曼群岛,山东省东莞县平山哈尔滨街b座
99264,411221193802271798,吴婷婷,巴巴多斯,贵州省建市永川邯郸路r座
39265,340701197403140265,季文,特克斯和凯科斯群岛,内蒙古自治区太原县城北马鞍山路O座
39266,152224197711151242,罗强,波多黎各,山东省海门县璧山乌鲁木齐街v座
69267,370406197901069984,钟丽娟,瑙鲁,广西壮族自治区大冶县锡山拉萨街q座
59268,21132119390212841X,曾想,奥地利,湖南省博县南湖合肥路q座
69269,120110195105199270,朱勇,莫桑比克,山西省宜都县浔阳沈阳路L座
99270,522628198711030441,李兵,委内瑞拉,香港特别行政区马鞍山县锡山宜都路c座
49271,411503194007177450,田欣,列支敦士登,山西省柳县清河福州路p座
99272,410803197703034452,刘丹,俄罗斯,四川省芳市丰都辽阳路f座
19273,31011519480706295X,罗桂花,保加利亚,福建省哈尔滨县白云合肥街u座
99274,130903198109085989,王燕,安圭拉岛英,内蒙古自治区郑州市丰都马鞍山路n座
49275,451223193305244529,卢淑珍,加拿大,河南省柳州市和平台北路f座
99276,533100194008252932,彭辉,西萨摩亚,香港特别行政区博市静安大冶街n座
49277,411681198608302977,刘慧,哈萨克斯坦,内蒙古自治区彬县涪城张路R座
89278,500231194707202768,邵海燕,津巴布韦,北京市香港市梁平台北街P座
89279,23088119500531500X,徐春梅,帕劳,甘肃省建市东城巢湖路j座
89280,511724197202260858,韦雷,埃塞俄比亚,台湾省太原县安次汕尾路j座
69281,441301193901243122,王斌,图瓦卢,甘肃省关岭县兴山嘉禾路p座
39282,130622195108013309,吕红,所罗门群岛,山西省香港市淄川台北路j座
69283,450000195802141988,罗畅,瑙鲁,新疆维吾尔自治区宜都市华龙周街O座
79284,652929195709051946,张鑫,佛得角,江西省兰州市淄川南宁路A座
29285,361124195901031288,何杨,尼日尔,台湾省哈尔滨县门头沟郑路A座
49286,500237195606199769,徐杰,爱尔兰,黑龙江省辛集市山亭东莞街W座
49287,540000193210211092,孙燕,马达加斯加,宁夏回族自治区潜江县长寿合山路Y座
89288,340811193209162735,李龙,汤加,青海省哈尔滨县涪城巢湖路K座
69289,321181196904184743,赖亮,波多黎各,湖北省广州市花溪王路a座
99290,36112619850204239X,高芳,荷兰,上海市潮州县浔阳李街I座
29291,211281200109071837,王瑜,新西兰,香港特别行政区海门县滨城傅路d座
79292,130502193510046467,彭梅,马里亚纳群岛,湖南省东县秀英骆街Y座
29293,220100198111127577,胡秀珍,爱尔兰,澳门特别行政区沈阳县长寿姜街y座
99294,522701196902134426,沈玉华,蒙古,安徽省海门县海陵合肥路S座
89295,230521194201151201,韩桂英,马尔代夫,山东省冬梅市友好黄街s座
59296,411527193401135239,程梅,尼泊尔,山西省旭市高港永安街d座
79297,310100196312110926,谭利,智利,江西省台北县合川吕路t座
79298,450500195709092525,许超,阿曼,辽宁省六安市平山陈街J座
19299,35012119950717675X,杨玉梅,乌干达,香港特别行政区秀华县吉区张街k座
49300,340304198903265664,卢桂英,南斯拉夫,河南省秀云市大东杨街T座
89301,430223198402024139,杨萍,冰岛,新疆维吾尔自治区平市丰都梧州街M座
29302,542125193308153550,王雷,马约特岛,吉林省长春市金平张街k座
59303,530926194304120461,刘坤,巴基斯坦,湖北省璐市东城宜都路h座
69304,130629197809290476,谢华,俄罗斯,河北省超市江北兴安盟路J座
69305,230307193211094156,赵颖,安道尔,江西省琳市浔阳徐街a座
39306,542122198906296360,苏佳,特克斯和凯科斯群岛,西藏自治区齐齐哈尔县翔安六安街D座
59307,63272419661022442X,蔡云,匈牙利,澳门特别行政区辽阳县东丽昆明路k座
39308,37132319541120527X,焦英,基里巴斯,西藏自治区志强县大东张路W座
79309,220203193701182850,郭秀英,中途岛,四川省成市龙潭黎路S座
49310,360828194803090477,王林,波兰,上海市敏县双滦李路v座
69311,152900195805038820,马杨,毛里塔尼亚,甘肃省秀珍市高港王路R座
49312,130984194309246898,田宁,科特迪瓦,新疆维吾尔自治区明市城东福州路G座
19313,440811199710149631,姚博,阿根廷,北京市桂荣市高明张街d座
49314,540231194408307604,王楠,阿拉伯联合酋长国,海南省楠市孝南广州路T座
59315,340101198503215553,刘畅,罗马尼亚,广东省琴市金平刘路l座
19316,520330193506198705,刘强,萨尔瓦多,山东省秀云县永川王街n座
89317,331021197505157670,廖桂英,圣卢西亚,安徽省海口县金平合肥路E座
19318,210911197611221232,罗敏,科威特,江西省凤兰县双滦王街V座
39319,61072119451231732X,王瑜,日本,山东省鑫市金平武汉路L座
79320,440511198802041635,崔柳,纽埃岛,陕西省欢县永川哈尔滨街E座
89321,130821198802231953,陈淑兰,喀麦隆,新疆维吾尔自治区沈阳县西夏哈尔滨路N座
59322,340702197801067813,赵想,中非,湖南省淮安市西峰宜都街Q座
49323,652327194312283087,史琴,圣卢西亚,香港特别行政区拉萨市金平范路L座
39324,530300199011220369,谢秀珍,巴布亚新几内亚,香港特别行政区秀珍县沙市沈阳路G座
79325,130925194801048746,宋凯,土库曼斯坦,天津市北镇市龙潭冯路Z座
99326,34132119311126158X,张志强,挪威,重庆市潜江县六枝特顾路R座
39327,500111199008277201,蒋鹏,斯里兰卡,甘肃省桂兰县清浦蔺街m座
49328,522731199605232144,杨旭,列支敦士登,四川省云县朝阳海门路N座
89329,421224195901293626,叶秀荣,冈比亚,西藏自治区潜江市高港太原路g座
19330,540000197005217901,赵金凤,秘鲁,江苏省六盘水县浔阳沈阳街c座
59331,130133194102155274,王玉珍,乌克兰,新疆维吾尔自治区辉县闵行哈尔滨路D座
59332,654200199907016227,高平,东萨摩亚,河南省玉英县长寿周路x座
69333,210604199102172574,王帆,纳米比亚,上海市彬市房山关岭路D座
79334,430302197001303988,夏丽华,哥伦比亚,江西省关岭市山亭柳州路x座
89335,230713197801278374,耿晨,爱沙尼亚,广西壮族自治区武汉市高坪沈阳路c座
49336,361001198806118282,龙岩,丹麦,天津市齐齐哈尔县沈河孟路p座
79337,34082519490618879X,马霞,阿根廷,浙江省波县沈河邯郸街C座
19338,350622198902161792,王淑珍,捷克,北京市凤兰市南湖张街j座
29339,420204198410306522,周璐,波斯尼亚和黑塞哥维那,西藏自治区桂兰市黄浦南京路V座
79340,130502194212287291,杨淑华,西萨摩亚,甘肃省阳县花溪拉萨路L座
89341,140721199212236077,李春梅,伯利兹,海南省杨市海港王路q座
59342,411626195303020188,王宁,冈比亚,澳门特别行政区凤英市徐汇张家港路A座
29343,341204195807049365,范鹏,巴拉圭,辽宁省银川县滨城大冶街B座
29344,130733195004160288,杨春梅,密克罗尼西亚,青海省金凤县东丽杨街W座
49345,420103199301302373,刘冬梅,伊郎,江西省琴县沙市冯路y座
59346,410200196910039161,李晨,澳大利亚,宁夏回族自治区娟县沙湾王街V座
39347,610630194107200479,何秀荣,阿富汗,江西省岩县沈北新成都街f座
49348,360302193805265028,李坤,科克群岛,北京市淑英市沈北新田街B座
89349,310000195903226592,李波,西撒哈拉,广西壮族自治区深圳市南溪银川街J座
59350,410922195304269129,胡红霞,日本,甘肃省荣市闵行蒋路b座
49351,23060619420111957X,孟萍,叙利亚,陕西省佛山县黄浦南京街X座
69352,62080220000112977X,黄飞,贝宁,江西省沈阳县梁平刘街B座
79353,632823195306151208,周华,德国,广东省海口市合川孙街G座
59354,620921194905190502,梁桂荣,委内瑞拉,香港特别行政区秀梅县翔安汕尾路S座
29355,340000199702124892,段洁,马里,宁夏回族自治区琴市友好刘路f座
49356,21080319770702895X,尹帅,威克岛,山西省强市高坪王路G座
49357,140601193607015350,李小红,奥地利,福建省桂芳市徐汇梁路T座
29358,37040220010112469X,刘建平,哥伦比亚,重庆市琳县朝阳尹路v座
99359,130732194809169609,阚雷,海地,澳门特别行政区婷婷市梁平陈路U座
49360,220401195608121428,陈芳,黎巴嫩,内蒙古自治区太原县牧野刘街J座
99361,130982199002115594,陈荣,意大利,安徽省辛集县江北熊街P座
59362,411621200101226921,武玉兰,波兰,江苏省冬梅市兴山海口街R座
99363,130800195308123070,黄淑珍,阿拉斯加,湖北省哈尔滨市蓟州昆明路d座
19364,230604193709186813,潘丽丽,密克罗尼西亚,山东省莉县孝南罗路Q座
29365,61062319311108322X,石雪,乍得,上海市淮安市房山李路U座
59366,53092519490505554X,杨冬梅,南斯拉夫,西藏自治区霞县白云吴街L座
69367,640100198212307436,鞠洁,科科斯岛,湖北省宁德县和平辽阳路M座
79368,150400198004244557,朱红,利比亚,四川省兴安盟市平山李街h座
69369,131082193012037897,张秀珍,乌克兰,云南省东市璧山田路U座
69370,350702194702275754,刘玉兰,瑞典,西藏自治区济南县上街甄街b座
59371,130983193501134190,刘桂花,墨西哥,上海市巢湖县涪城柳州路Z座
29372,411502197812134063,陈晶,俄罗斯,青海省斌市清浦台北街D座
69373,441203194207185534,刘欢,沙特阿拉伯,贵州省东莞市沈北新香港路A座
59374,440000197109257226,王丽娟,诺福克岛,湖北省莉市静安高路O座
59375,150923199409244981,张燕,所罗门群岛,山西省红市安次西安路B座
29376,152221193505316141,李浩,多哥,山东省萍市海港六安街s座
59377,350526199708218593,朱丹,意大利,河北省龙市沈河项街T座
89378,140121196007175176,马俊,比利时,台湾省福州市东城马鞍山路L座
39379,430221193012266727,王俊,法属波里尼西亚,澳门特别行政区琳市山亭沈阳路n座
79380,310200199912063763,马霞,塞浦路斯,安徽省利县长寿张路z座
89381,371625197812270628,陈淑华,索马里,甘肃省伟市丰都宋路e座
99382,340121198606249559,江想,乌克兰,广东省建国市海陵娄街P座
29383,430382193009111669,常欢,埃塞俄比亚,黑龙江省汕尾县永川长沙路x座
89384,522301195211309059,刘刚,卡塔尔,云南省沈阳县沙湾王路a座
19385,511302198101039593,胡冬梅,基里巴斯,海南省宜都县平山沈阳路y座
59386,220722197202204503,余桂芳,智利,河北省博县孝南邯郸街Z座
39387,41032319860105085X,邢晨,斯里兰卡,重庆市桂芝县清河辽阳路J座
19388,510811200103108217,赵建,布基纳法索,重庆市佳县永川陈路V座
19389,513222194308263828,赵洁,布隆迪,天津市成都市龙潭荆门街d座
49390,411421194410154387,李秀兰,卢森堡,新疆维吾尔自治区太原县朝阳荆门街U座
39391,430103196405128574,孙洁,卢旺达,贵州省帅县友好李路q座
89392,610404198305026322,余玉华,瓦里斯和富士那群岛,湖北省汕尾市西峰佛山路U座
59393,220301195910246402,张磊,科摩罗,安徽省丽华市双滦叶路Z座
99394,513428196908253816,边玉华,希腊,黑龙江省亮市白云周街w座
99395,140901196706203373,周柳,苏丹,新疆维吾尔自治区贵阳县清河雷路V座
99396,522636199606122795,陆红霞,斐济,河北省淮安市涪城嘉禾路K座
29397,13082819590320754X,王帆,爱尔兰,贵州省莉市清河潮州路c座
79398,211122195411248243,陈玉,立陶宛,四川省佳县南溪陈路j座
39399,341723199201105451,张磊,马达加斯加,湖南省玉县友好太原路Q座
49400,522727196607097988,顾兵,坦桑尼亚,山西省红梅市涪城南昌街i座
19401,520521198604090308,魏芳,苏里南,甘肃省静县东城陈街u座
49402,611001195509287280,王楠,加那利群岛,澳门特别行政区丹市白云汪路q座
