start_jid,end_jid,sfzh,hbh
8357,20008267,450703197104183351,CA242
2164,20008267,33082419901226441X,CA242
1092,20008267,652223195512060033,CA242
5660,20008267,451226200002189050,CA242
2334,20008267,512002194504136028,CA242
2253,20008267,520203196705121937,CA242
2987,20002686,500118198805156584,CJ086
2750,20002686,210000196503129647,CJ086
5189,20002686,340302198804059889,CJ086
1744,20002686,622923195906095936,CJ086
8931,20002686,32020219511213649X,CJ086
5320,20005254,360429196105089691,TV340
8672,20005254,350921197410318031,TV340
1730,20005254,441426194806159384,TV340
8700,20005254,371524199706086584,TV340
3931,20005254,320118195105297506,TV340
6434,20000664,370201194206122513,3U559
7900,20000664,211005195002076880,3U559
5082,20000664,440203195707130584,3U559
8130,20000664,33018519850520591X,3U559
1659,20000664,210711196005218150,3U559
6434,20009480,370201194206122513,TV917
2084,20009480,140421194209084982,TV917
3195,20009480,530521195909301071,TV917
8641,20009480,510181196611241489,TV917
7066,20009480,652901194105111484,TV917
4152,20000716,622926195912283801,CA660
5543,20000716,211204193903202288,CA660
1460,20000716,131081197511225173,CA660
9038,20000716,320322199202132651,CA660
4926,20000716,140481194203113451,CA660
3673,20003229,14041119680504676X,CZ969
9942,20003229,371701194811284930,CZ969
7388,20003229,340103196409128086,CZ969
9037,20003229,510304194504260851,CZ969
8823,20003229,230822197908196805,CZ969
3673,20004372,14041119680504676X,MF864
6476,20004372,520621194710312995,MF864
8887,20004372,522726196210170669,MF864
9085,20004372,451322198911226349,MF864
9194,20004372,620302193708055671,MF864
7146,20002998,150104195912148734,CA312
7766,20002998,510800194607311166,CA312
3091,20002998,130532193610039764,CA312
1132,20002998,430603193912082957,CA312
5715,20002998,361029194703280816,CA312
7146,20007800,150104195912148734,3U092
8840,20007800,360102194710100822,3U092
8814,20007800,620100197805230480,3U092
1467,20007800,450205196904254534,3U092
361,20007800,310107196910288761,3U092
2696,20000981,140702197803233232,3U608
2417,20000981,230125198111099085,3U608
5870,20000981,130630196408243127,3U608
8086,20000981,130681196201036614,3U608
8061,20000981,152530193207117227,3U608
4020,20009753,520201197803316115,MF358
3528,20009753,441881195203214314,MF358
3026,20009753,451301198103279192,MF358
3624,20009753,510184197702229112,MF358
8125,20009753,513335199502096058,MF358
4020,20006251,520201197803316115,CA093
1900,20006251,11010919960309064X,CA093
6548,20006251,430524197809042900,CA093
355,20006251,513321199804180193,CA093
4747,20006251,371400196806126635,CA093
5859,20007526,320114199309202997,CJ233
900,20007526,360200198907011242,CJ233
2164,20007526,33082419901226441X,CJ233
1384,20007526,520115200012022679,CJ233
4164,20007526,522628195802288938,CJ233
5859,20000259,320114199309202997,TV319
3050,20000259,341522193102277085,TV319
9055,20000259,410305193007261288,TV319
2340,20000259,41172319490110077X,TV319
9632,20000259,51333419571218369X,TV319
2593,20006082,422825196003268298,MU945
618,20006082,513430196104234566,MU945
1218,20006082,360921198004258084,MU945
3502,20006082,37120219661105803X,MU945
1606,20006082,430525194803041117,MU945
6136,20001626,150928194312316052,CJ756
369,20001626,370830196106079750,CJ756
4112,20001626,320303200009287834,CJ756
4589,20001626,150525200009010453,CJ756
737,20001626,610429195108029659,CJ756
7277,20002974,320707199909231061,3U997
7159,20002974,53250119401227439X,3U997
5704,20002974,652701196510286008,3U997
5936,20002974,632323198111095062,3U997
8403,20002974,130281193012186650,3U997
7847,20001381,520602198108194761,CA753
6691,20001381,370405193008036480,CA753
7015,20001381,44060719521024695X,CA753
3275,20001381,130283199106166669,CA753
5471,20001381,640300199106056018,CA753
7847,20005168,520602198108194761,TV889
9864,20005168,320700195107060501,TV889
9517,20005168,621121194608146529,TV889
6237,20005168,611002193605145829,TV889
2002,20005168,130629193302047639,TV889
7847,20001702,520602198108194761,3U816
1285,20001702,611001194510083301,3U816
8849,20001702,469021199705166868,3U816
1312,20001702,150702193709305184,3U816
1733,20001702,510800197804214289,3U816
9563,20006495,450921193101035084,CJ827
7779,20006495,210701198206036691,CJ827
3542,20006495,150125195205143485,CJ827
3641,20006495,513200198007283534,CJ827
8943,20006495,371526195909099208,CJ827
6217,20006615,130426194607048901,CJ641
1459,20006615,360427194412189308,CJ641
3282,20006615,520112193103170966,CJ641
9020,20006615,210113198510102131,CJ641
8217,20006615,530723196405195664,CJ641
1663,20005269,610401197207268789,MF291
9055,20005269,410305193007261288,MF291
9492,20005269,64010119950223781X,MF291
6699,20005269,320700198003082566,MF291
4196,20005269,440823196811060056,MF291
1663,20006342,610401197207268789,CJ354
154,20006342,710000195809224181,CJ354
6781,20006342,653022198511287268,CJ354
3293,20006342,350501198804028173,CJ354
3885,20006342,431128195503069508,CJ354
7655,20008318,500240196009068464,3U869
2661,20008318,500114199802176255,3U869
7027,20008318,371323196303256621,3U869
6556,20008318,533123196402023365,3U869
4118,20008318,652701199006262254,3U869
5975,20009326,211081195809267940,MF290
6640,20009326,140524199403102950,MF290
7159,20009326,53250119401227439X,MF290
4079,20009326,331125195111221774,MF290
8171,20009326,441427194204261484,MF290
3139,20001910,150424199207269063,CJ928
3407,20001910,653131195102066331,CJ928
7528,20001910,540235198308295339,CJ928
361,20001910,310107196910288761,CJ928
2146,20001910,440232195408267013,CJ928
4364,20005766,140825199409266094,CZ423
3966,20005766,510503195608097357,CZ423
8318,20005766,350924196502186843,CZ423
6313,20005766,522701193312118772,CZ423
5358,20005766,350203195611282290,CZ423
4364,20009705,140825199409266094,CA672
6194,20009705,14118119490604117X,CA672
1316,20009705,14060119630523720X,CA672
7777,20009705,330681198305097987,CA672
3411,20009705,150826197105124053,CA672
5108,20008118,430725195710269804,CZ941
4603,20008118,350426200106309420,CZ941
5281,20008118,350181194101190715,CZ941
9233,20008118,360423194705259693,CZ941
2787,20008118,445301199907079651,CZ941
6969,20002970,371601193906058530,TV953
5233,20002970,15010019691130807X,TV953
216,20002970,340503196001278437,TV953
8042,20002970,653225193511170315,TV953
8269,20002970,530824195009072176,TV953
43,20002970,350401197803015506,TV953
5527,20002970,420322193206018991,TV953
8677,20002970,140500196507148481,TV953
1666,20002970,140110194201202600,TV953
8678,20002970,511101193210217731,TV953
9952,20009518,230101198404052810,CJ920
8157,20009518,230227197705052069,CJ920
112,20009518,530101197201301633,CJ920
9887,20009518,654000198307182963,CJ920
743,20009518,140701195607237556,CJ920
4673,20006035,350201193308223042,CA121
2880,20006035,410601199102267520,CA121
9417,20006035,220501193610055163,CA121
6295,20006035,410221198407317217,CA121
3835,20006035,130200195609178371,CA121
5575,20007315,340122199409160118,MF782
6028,20007315,450406196208183944,MF782
4521,20007315,210503194608035329,MF782
1469,20007315,130825196810063044,MF782
5698,20007315,542400197606099772,MF782
5575,20004864,340122199409160118,3U763
4127,20004864,330800195807228413,3U763
4573,20004864,610626197203046183,3U763
3275,20004864,130283199106166669,3U763
6138,20004864,140303196709117120,3U763
4569,20005305,621000195911033479,CA278
8339,20005305,520301197512227345,CA278
1742,20005305,410305196804019391,CA278
3524,20005305,430602199907052957,CA278
1240,20005305,42090019920721315X,CA278
2723,20002982,441426197101297748,TV880
3702,20002982,410803197705053550,TV880
8509,20002982,350602197906126927,TV880
1877,20002982,130700198601080725,TV880
4118,20002982,652701199006262254,TV880
2723,20008901,441426197101297748,3U331
6691,20008901,370405193008036480,3U331
9621,20008901,150928199607234428,3U331
8377,20008901,610100198806275616,3U331
9335,20008901,411001196201017900,3U331
5966,20007620,511501194306013916,CA944
800,20007620,220302199212290363,CA944
8049,20007620,522728196007119473,CA944
5439,20007620,410883197611189619,CA944
9465,20007620,141125199407026612,CA944
5092,20005721,44522419960211518X,CZ715
4368,20005721,451423197711206420,CZ715
7643,20005721,220500197311157604,CZ715
6393,20005721,511922195706307989,CZ715
8650,20005721,533421196803179743,CZ715
9383,20006429,623021198004181061,3U002
3966,20006429,510503195608097357,3U002
4590,20006429,150701199611042997,3U002
2804,20006429,460101199601049327,3U002
4782,20006429,330203193803066880,3U002
6480,20007926,230903197008051228,3U957
1172,20007926,533124197803032183,3U957
346,20007926,431129194412260763,3U957
8185,20007926,621002196901299270,3U957
9680,20007926,530103194209207667,3U957
9588,20001855,640121198207263135,MU986
3191,20001855,431224199811197235,MU986
5487,20001855,510501200108080445,MU986
3407,20001855,653131195102066331,MU986
8841,20001855,522301196611029480,MU986
9588,20003580,640121198207263135,CA164
9142,20003580,230521196305075126,CA164
5799,20003580,530522193202020978,CA164
9233,20003580,360423194705259693,CA164
3503,20003580,532300196409169354,CA164
8872,20003156,340101198406203534,CA324
9417,20003156,220501193610055163,CA324
5873,20003156,350782193804058846,CA324
6909,20003156,654323199208120834,CA324
477,20003156,630103194401033461,CA324
1292,20003850,130406193110179930,CJ713
3884,20003850,350428193903212744,CJ713
1353,20003850,130121195909210245,CJ713
6108,20003850,130631196001192598,CJ713
7906,20003850,64040219331011962X,CJ713
2182,20005005,230304197305255255,TV720
9041,20005005,340601196907243372,TV720
9181,20005005,441202200108276571,TV720
6625,20005005,540236200107264276,TV720
2998,20005005,510124193607114099,TV720
2182,20000947,230304197305255255,CJ846
3140,20000947,340700198705064534,CJ846
4571,20000947,150422193901246507,CJ846
5828,20000947,469006196404182592,CJ846
9314,20000947,210321198406023063,CJ846
4404,20000003,350501193904041292,MF123
4421,20000003,230902193012019197,MF123
7444,20000003,231225196212265385,MF123
3996,20000003,64052119730815041X,MF123
3047,20000003,433100194808243651,MF123
800,20001295,220302199212290363,MU709
2179,20001295,511822197904300490,MU709
8820,20001295,632701197110048239,MU709
38,20001295,130105197010259357,MU709
4272,20001295,410823193607206354,MU709
800,20003425,220302199212290363,TV458
2417,20003425,230125198111099085,TV458
9176,20003425,513428195602092795,TV458
4187,20003425,520122194912152458,TV458
3198,20003425,331004199704231995,TV458
5487,20004161,510501200108080445,3U479
7203,20004161,450126197403198627,3U479
8828,20004161,140603197403028230,3U479
618,20004161,513430196104234566,3U479
6140,20004161,360781194301031801,3U479
6796,20003318,220500197504053553,CZ329
4439,20003318,371524196804273857,CZ329
9275,20003318,650201197911159398,CZ329
6451,20003318,130727199810185149,CZ329
2393,20003318,350782197202168368,CZ329
4816,20001885,350527199806288022,MF006
6291,20001885,350725193109182864,MF006
3698,20001885,340181194712047932,MF006
1054,20001885,500109196804122096,MF006
5234,20001885,440103196911225248,MF006
6922,20003466,430603199511239463,MF465
4884,20003466,130321196802035075,MF465
2030,20003466,610481194807150862,MF465
4989,20003466,130433193710091931,MF465
1240,20003466,42090019920721315X,MF465
6691,20003986,370405193008036480,CJ437
9275,20003986,650201197911159398,CJ437
5810,20003986,371100197402033940,CJ437
8521,20003986,130824196001096587,CJ437
4801,20003986,42032519360426453X,CJ437
9142,20005833,230521196305075126,CJ282
9428,20005833,331100193008061235,CJ282
5893,20005833,42020119471022429X,CJ282
2883,20005833,13102219850629219X,CJ282
7301,20005833,21028119730613626X,CJ282
7673,20007507,610431198602180026,CJ477
2895,20007507,431226194311137260,CJ477
4354,20007507,42282519550620470X,CJ477
966,20007507,220283196005065381,CJ477
1096,20007507,653129194512227111,CJ477
5189,20003437,340302198804059889,MU932
9225,20003437,130600198908140424,MU932
4951,20003437,451300194007174011,MU932
1085,20003437,410403200103078390,MU932
5882,20003437,330328199412041117,MU932
9528,20008128,621123196202029105,TV261
301,20008128,623026193110152474,TV261
1467,20008128,450205196904254534,TV261
1252,20008128,131100198202031609,TV261
1481,20008128,610431196503225066,TV261
9528,20009030,621123196202029105,MF892
2403,20009030,640100195002187989,MF892
4120,20009030,540226199209132698,MF892
3457,20009030,350000193303178222,MF892
770,20009030,431300199105243702,MF892
5206,20005593,65292719350820510X,CZ705
9217,20005593,410225196405144822,CZ705
3535,20005593,630122195510212091,CZ705
3358,20005593,610631199807240593,CZ705
4217,20005593,445301195803044931,CZ705
6903,20006739,230184195803043302,CZ810
5238,20006739,440783199306078110,CZ810
2187,20006739,450500200002253464,CZ810
7249,20006739,220600199003319506,CZ810
9594,20006739,430601199108143119,CZ810
7766,20005675,510800194607311166,CZ140
2606,20005675,331126195709288793,CZ140
1303,20005675,610800197102028434,CZ140
1547,20005675,130502195108233175,CZ140
884,20005675,61083119590714434X,CZ140
7732,20004696,542623199507127103,CZ383
9176,20004696,513428195602092795,CZ383
5439,20004696,410883197611189619,CZ383
1469,20004696,130825196810063044,CZ383
5008,20004696,450502196005251257,CZ383
3856,20006012,350900193606232096,MF152
1065,20006012,430521194801166295,MF152
5704,20006012,652701196510286008,MF152
5941,20006012,532601196412286773,MF152
7128,20006012,51142319490104340X,MF152
2317,20002020,220000195801250952,CJ268
492,20002020,511002198209228584,CJ268
3240,20002020,440113193910229369,CJ268
1132,20002020,430603193912082957,CJ268
6453,20002020,370923197407177537,CJ268
1139,20005444,411501198610239092,CA442
8453,20005444,450105194906220827,CA442
2310,20005444,150726194410201466,CA442
5737,20005444,430611196412279837,CA442
2258,20005444,410922195812033016,CA442
6072,20007945,330483196601309860,CJ560
613,20007945,371601193810255513,CJ560
1225,20007945,370800197403306522,CJ560
3782,20007945,620922193812103897,CJ560
5660,20007945,451226200002189050,CJ560
6072,20009683,330483196601309860,CZ475
890,20009683,310230197210235988,CZ475
4098,20009683,510422199312012141,CZ475
1132,20009683,430603193912082957,CZ475
4426,20009683,445202193306161637,CZ475
6028,20003352,450406196208183944,MF148
7138,20003352,450900193307307100,MF148
5411,20003352,421081198210311186,MF148
340,20003352,650103199205015828,MF148
3518,20003352,370684198401010489,MF148
6028,20001310,450406196208183944,3U351
59,20001310,341001199812120611,3U351
3735,20001310,520421194301166041,3U351
1320,20001310,520422198605050026,3U351
470,20001310,410000195110158589,3U351
9906,20007922,140802199104065668,MF589
9026,20007922,43312319591111622X,MF589
1839,20007922,370306198502050927,MF589
7706,20007922,340101196508025143,MF589
3457,20007922,350000193303178222,MF589
2722,20008016,410883193805210692,MF401
8006,20008016,511425197601146024,MF401
6224,20008016,350505198409274302,MF401
6008,20008016,330402194502247855,MF401
6123,20008016,632521195307290569,MF401
4127,20005731,330800195807228413,CA332
8750,20005731,370103196803288454,CA332
1783,20005731,15252719660606210X,CA332
4353,20005731,532926195509056682,CA332
9214,20005731,371400193603022314,CA332
4112,20006402,320303200009287834,MU861
8318,20006402,350924196502186843,MU861
9990,20006402,511681194601105044,MU861
7854,20006402,652825200103051135,MU861
9945,20006402,33010819551130669X,MU861
3692,20003427,330329193107128901,CJ349
5570,20003427,530114195910240610,CJ349
